InstName_Correction_Notes_CC,StartDate,InstName,STANDARD_NAME,City,County,state,zip,SpeciesName,CHPPMSampleNo,Total,Males,FemFlat,FemPart,FemEng,NymFlat,NymPart,NymEng,LarvFlat,LarvPart,LarvEng,TestFor,Results
NA,2017-07-25T00:00:00Z,Inst_2,StdName_1,City_2180,County_164,State_41,21010,A. americanum,172412,1,0,0,0,0,0,1,0,0,0,0,HME,Negative
NA,2017-07-25T00:00:00Z,Inst_2,StdName_1,City_2993,County_62,State_41,21010,D. variabilis,172414,4,4,0,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-07-25T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172415,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-07-25T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172416,1,0,1,0,0,0,0,0,0,0,0,HME,Negative
NA,2017-07-25T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172416,1,0,1,0,0,0,0,0,0,0,0,EE,Negative
NA,2017-07-25T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172418,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-07-26T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172420,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-07-26T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172422,1,0,0,0,0,1,0,0,0,0,0,HME,Negative
NA,2017-07-26T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172422,1,0,0,0,0,1,0,0,0,0,0,EE,Negative
NA,2017-07-26T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172424,1,1,0,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-07-27T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172425,1,1,0,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-07-27T00:00:00Z,Inst_2,StdName_1,City_914,NA,State_24,21010,A. americanum,172512,1,1,0,0,0,0,0,0,0,0,0,HME,Negative
NA,2017-07-27T00:00:00Z,Inst_2,StdName_1,City_914,NA,State_24,21010,A. americanum,172512,1,1,0,0,0,0,0,0,0,0,0,EE,Negative
NA,2017-07-28T00:00:00Z,Inst_2,StdName_1,City_3207,County_62,State_41,21010,A. americanum,172518,1,0,0,0,0,1,0,0,0,0,0,EE,Negative
NA,2017-07-28T00:00:00Z,Inst_2,StdName_1,City_3207,County_62,State_41,21010,A. americanum,172518,1,0,0,0,0,1,0,0,0,0,0,HME,Negative
NA,2017-07-28T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172520,1,0,0,0,0,0,1,0,0,0,0,EE,Negative
NA,2017-07-28T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172520,1,0,0,0,0,0,1,0,0,0,0,HME,Negative
NA,2017-08-02T00:00:00Z,Inst_2,StdName_1,City_598,County_436,State_41,21010,D. variabilis,172524,1,1,0,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172532,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172541,1,0,0,0,0,0,1,0,0,0,0,EE,Negative
NA,2017-08-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172541,1,0,0,0,0,0,1,0,0,0,0,HME,Negative
NA,2017-08-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172542,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172543,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172544,2,0,0,0,0,0,2,0,0,0,0,EE,Negative
NA,2017-08-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172544,2,0,0,0,0,0,2,0,0,0,0,HME,Negative
NA,2017-08-07T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172634,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-08T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172685,1,1,0,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-08T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172697,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-08T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172698,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-10T00:00:00Z,Inst_2,StdName_1,City_741,County_436,State_41,21010,A. americanum,172770,1,0,0,0,0,0,0,1,0,0,0,HME,Negative
NA,2017-08-10T00:00:00Z,Inst_2,StdName_1,City_741,County_436,State_41,21010,A. americanum,172770,1,0,0,0,0,0,0,1,0,0,0,EE,Negative
NA,2017-08-10T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172771,1,0,0,1,0,0,0,0,0,0,0,EE,Negative
NA,2017-08-10T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172771,1,0,0,1,0,0,0,0,0,0,0,HME,Negative
NA,2017-08-10T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172772,1,1,0,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-10T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172773,1,1,0,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-10T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172774,1,1,0,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-10T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172775,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-10T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172776,1,1,0,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-10T00:00:00Z,Inst_2,StdName_1,NA,NA,NA,21010,D. variabilis,172777,1,0,0,1,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-11T00:00:00Z,Inst_2,StdName_1,NA,NA,NA,21010,D. variabilis,172783,1,1,0,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-11T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172784,1,0,0,0,0,0,0,1,0,0,0,HME,Negative
NA,2017-08-11T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172784,1,0,0,0,0,0,0,1,0,0,0,EE,Negative
NA,2017-08-15T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172793,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-15T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172794,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-15T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172795,1,0,0,0,0,1,0,0,0,0,0,HME,Negative
NA,2017-08-15T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172795,1,0,0,0,0,1,0,0,0,0,0,EE,Negative
NA,2017-08-15T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172796,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-15T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172797,1,0,0,0,0,0,1,0,0,0,0,BAB,Negative
NA,2017-08-15T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172797,1,0,0,0,0,0,1,0,0,0,0,HGA,Negative
NA,2017-08-15T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172797,1,0,0,0,0,0,1,0,0,0,0,LD,Negative
NA,2017-08-17T00:00:00Z,Inst_2,StdName_1,City_37,County_1095,State_68,21010,I. scapularis,172799,1,0,0,0,0,1,0,0,0,0,0,BAB,Negative
NA,2017-08-17T00:00:00Z,Inst_2,StdName_1,City_37,County_1095,State_68,21010,I. scapularis,172799,1,0,0,0,0,1,0,0,0,0,0,HGA,Negative
NA,2017-08-17T00:00:00Z,Inst_2,StdName_1,City_37,County_1095,State_68,21010,I. scapularis,172799,1,0,0,0,0,1,0,0,0,0,0,LD,Negative
NA,2017-08-21T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172822,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-08-21T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172823,10,0,0,0,0,0,10,0,0,0,0,EE,Negative
NA,2017-08-21T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172823,10,0,0,0,0,0,10,0,0,0,0,HME,Negative
NA,2017-08-24T00:00:00Z,Inst_2,StdName_1,City_216,County_436,State_41,21010,I. scapularis,172832,1,0,0,0,0,1,0,0,0,0,0,BAB,Negative
NA,2017-08-24T00:00:00Z,Inst_2,StdName_1,City_216,County_436,State_41,21010,I. scapularis,172832,1,0,0,0,0,1,0,0,0,0,0,HGA,Negative
NA,2017-08-24T00:00:00Z,Inst_2,StdName_1,City_216,County_436,State_41,21010,I. scapularis,172832,1,0,0,0,0,1,0,0,0,0,0,LD,Negative
NA,2017-08-25T00:00:00Z,Inst_2,StdName_1,City_216,County_436,State_41,21010,I. scapularis,172834,1,0,0,0,0,0,1,0,0,0,0,BAB,Negative
NA,2017-08-25T00:00:00Z,Inst_2,StdName_1,City_216,County_436,State_41,21010,I. scapularis,172834,1,0,0,0,0,0,1,0,0,0,0,LD,Negative
NA,2017-08-25T00:00:00Z,Inst_2,StdName_1,City_216,County_436,State_41,21010,I. scapularis,172834,1,0,0,0,0,0,1,0,0,0,0,HGA,Negative
NA,2017-08-28T00:00:00Z,Inst_2,StdName_1,City_2382,County_62,State_41,21010,I. scapularis,172835,1,0,0,0,0,1,0,0,0,0,0,LD,Positive
NA,2017-08-28T00:00:00Z,Inst_2,StdName_1,City_2382,County_62,State_41,21010,I. scapularis,172835,1,0,0,0,0,1,0,0,0,0,0,BAB,Negative
NA,2017-08-28T00:00:00Z,Inst_2,StdName_1,City_2382,County_62,State_41,21010,I. scapularis,172835,1,0,0,0,0,1,0,0,0,0,0,HGA,Negative
NA,2017-08-28T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172837,1,0,0,0,0,0,0,1,0,0,0,HME,Negative
NA,2017-08-28T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172837,1,0,0,0,0,0,0,1,0,0,0,EE,Negative
NA,2017-08-31T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172841,1,0,0,0,0,0,1,0,0,0,0,EE,Negative
NA,2017-08-31T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172841,1,0,0,0,0,0,1,0,0,0,0,HME,Negative
NA,2017-09-06T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172845,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-09-06T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,D. variabilis,172846,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2017-09-21T00:00:00Z,Inst_2,StdName_1,City_2949,NA,State_68,21010,I. scapularis,172864,1,0,0,0,0,0,1,0,0,0,0,BAB,Negative
NA,2017-09-21T00:00:00Z,Inst_2,StdName_1,City_2949,NA,State_68,21010,I. scapularis,172864,1,0,0,0,0,0,1,0,0,0,0,LD,Negative
NA,2017-09-21T00:00:00Z,Inst_2,StdName_1,City_2949,NA,State_68,21010,I. scapularis,172864,1,0,0,0,0,0,1,0,0,0,0,HGA,Negative
NA,2017-10-16T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172888,1,0,0,0,0,0,1,0,0,0,0,EE,Negative
NA,2017-10-16T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,172888,1,0,0,0,0,0,1,0,0,0,0,HME,Negative
NA,2017-10-23T00:00:00Z,Inst_2,StdName_1,City_216,County_436,State_41,21010,I. scapularis,172892,2,0,2,0,0,0,0,0,0,0,0,BAB,Negative
NA,2017-10-23T00:00:00Z,Inst_2,StdName_1,City_216,County_436,State_41,21010,I. scapularis,172892,2,0,2,0,0,0,0,0,0,0,0,HGA,Negative
NA,2017-10-23T00:00:00Z,Inst_2,StdName_1,City_216,County_436,State_41,21010,I. scapularis,172892,2,0,2,0,0,0,0,0,0,0,0,LD,Negative
NA,2017-10-25T00:00:00Z,Inst_2,StdName_1,City_55,County_25,State_68,21010,I. scapularis,172895,1,0,0,0,0,0,1,0,0,0,0,BAB,Negative
NA,2017-10-25T00:00:00Z,Inst_2,StdName_1,City_55,County_25,State_68,21010,I. scapularis,172895,1,0,0,0,0,0,1,0,0,0,0,LD,Negative
NA,2017-10-25T00:00:00Z,Inst_2,StdName_1,City_55,County_25,State_68,21010,I. scapularis,172895,1,0,0,0,0,0,1,0,0,0,0,HGA,Negative
NA,2017-10-30T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172898,1,0,1,0,0,0,0,0,0,0,0,LD,Positive
NA,2017-10-30T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172898,1,0,1,0,0,0,0,0,0,0,0,HGA,Negative
NA,2017-10-30T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172898,1,0,1,0,0,0,0,0,0,0,0,BAB,Negative
NA,2017-10-31T00:00:00Z,Inst_2,StdName_1,City_954,County_164,State_41,21010,I. scapularis,172903,1,0,1,0,0,0,0,0,0,0,0,HGA,Negative
NA,2017-10-31T00:00:00Z,Inst_2,StdName_1,City_954,County_164,State_41,21010,I. scapularis,172903,1,0,1,0,0,0,0,0,0,0,0,BAB,Negative
NA,2017-10-31T00:00:00Z,Inst_2,StdName_1,City_954,County_164,State_41,21010,I. scapularis,172903,1,0,1,0,0,0,0,0,0,0,0,LD,Negative
NA,2017-11-02T00:00:00Z,Inst_2,StdName_1,City_1021,NA,State_41,21010,I. scapularis,172905,1,0,1,0,0,0,0,0,0,0,0,HGA,Negative
NA,2017-11-02T00:00:00Z,Inst_2,StdName_1,City_1021,NA,State_41,21010,I. scapularis,172905,1,0,1,0,0,0,0,0,0,0,0,BAB,Negative
NA,2017-11-02T00:00:00Z,Inst_2,StdName_1,City_1021,NA,State_41,21010,I. scapularis,172905,1,0,1,0,0,0,0,0,0,0,0,LD,Negative
NA,2017-11-02T00:00:00Z,Inst_2,StdName_1,City_1190,NA,State_68,21010,I. scapularis,172907,1,0,1,0,0,0,0,0,0,0,0,HGA,Negative
NA,2017-11-02T00:00:00Z,Inst_2,StdName_1,City_1190,NA,State_68,21010,I. scapularis,172907,1,0,1,0,0,0,0,0,0,0,0,LD,Negative
NA,2017-11-02T00:00:00Z,Inst_2,StdName_1,City_1190,NA,State_68,21010,I. scapularis,172907,1,0,1,0,0,0,0,0,0,0,0,BAB,Negative
NA,2017-11-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172908,1,0,0,0,0,1,0,0,0,0,0,BAB,Negative
NA,2017-11-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172908,1,0,0,0,0,1,0,0,0,0,0,HGA,Negative
NA,2017-11-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172908,1,0,0,0,0,1,0,0,0,0,0,LD,Negative
NA,2017-11-06T00:00:00Z,Inst_2,StdName_1,NA,County_436,State_41,21010,I. scapularis,172910,1,0,0,1,0,0,0,0,0,0,0,BAB,Negative
NA,2017-11-06T00:00:00Z,Inst_2,StdName_1,NA,County_436,State_41,21010,I. scapularis,172910,1,0,0,1,0,0,0,0,0,0,0,LD,Positive
NA,2017-11-06T00:00:00Z,Inst_2,StdName_1,NA,County_436,State_41,21010,I. scapularis,172910,1,0,0,1,0,0,0,0,0,0,0,HGA,Negative
NA,2017-11-15T00:00:00Z,Inst_2,StdName_1,City_1315,County_1095,State_68,21010,I. scapularis,172929,1,0,0,1,0,0,0,0,0,0,0,HGA,Negative
NA,2017-11-15T00:00:00Z,Inst_2,StdName_1,City_1315,County_1095,State_68,21010,I. scapularis,172929,1,0,0,1,0,0,0,0,0,0,0,BAB,Negative
NA,2017-11-15T00:00:00Z,Inst_2,StdName_1,City_1315,County_1095,State_68,21010,I. scapularis,172929,1,0,0,1,0,0,0,0,0,0,0,LD,Negative
NA,2017-11-21T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172939,1,0,1,0,0,0,0,0,0,0,0,HGA,Negative
NA,2017-11-21T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172939,1,0,1,0,0,0,0,0,0,0,0,BAB,Negative
NA,2017-11-21T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172939,1,0,1,0,0,0,0,0,0,0,0,LD,Negative
NA,2017-11-21T00:00:00Z,Inst_2,StdName_1,City_1403,NA,State_68,21010,I. scapularis,172941,1,0,1,0,0,0,0,0,0,0,0,LD,Positive
NA,2017-11-21T00:00:00Z,Inst_2,StdName_1,City_1403,NA,State_68,21010,I. scapularis,172941,1,0,1,0,0,0,0,0,0,0,0,HGA,Negative
NA,2017-11-21T00:00:00Z,Inst_2,StdName_1,City_1403,NA,State_68,21010,I. scapularis,172941,1,0,1,0,0,0,0,0,0,0,0,BAB,Negative
NA,2017-11-21T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172942,1,0,1,0,0,0,0,0,0,0,0,HGA,Negative
NA,2017-11-21T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172942,1,0,1,0,0,0,0,0,0,0,0,BAB,Negative
NA,2017-11-21T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172942,1,0,1,0,0,0,0,0,0,0,0,LD,Negative
NA,2017-11-27T00:00:00Z,Inst_2,StdName_1,City_3201,County_436,State_41,21010,I. scapularis,172943,1,0,0,1,0,0,0,0,0,0,0,BAB,Negative
NA,2017-11-27T00:00:00Z,Inst_2,StdName_1,City_3201,County_436,State_41,21010,I. scapularis,172943,1,0,0,1,0,0,0,0,0,0,0,HGA,Positive
NA,2017-11-27T00:00:00Z,Inst_2,StdName_1,City_3201,County_436,State_41,21010,I. scapularis,172943,1,0,0,1,0,0,0,0,0,0,0,LD,Positive
NA,2017-12-08T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172953,1,0,0,1,0,0,0,0,0,0,0,BAB,Negative
NA,2017-12-08T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172953,1,0,0,1,0,0,0,0,0,0,0,LD,Negative
NA,2017-12-08T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172953,1,0,0,1,0,0,0,0,0,0,0,HGA,Negative
NA,2017-12-13T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172958,1,0,1,0,0,0,0,0,0,0,0,HGA,Negative
NA,2017-12-13T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172958,1,0,1,0,0,0,0,0,0,0,0,BAB,Negative
NA,2017-12-13T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172958,1,0,1,0,0,0,0,0,0,0,0,LD,Negative
NA,2017-12-19T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172964,1,0,1,0,0,0,0,0,0,0,0,LD,Positive
NA,2017-12-19T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172964,1,0,1,0,0,0,0,0,0,0,0,HGA,Negative
NA,2017-12-19T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,172964,1,0,1,0,0,0,0,0,0,0,0,BAB,Negative
NA,2018-01-17T00:00:00Z,Inst_2,StdName_1,City_1204,County_62,State_41,21010,I. scapularis,180006,1,0,1,0,0,0,0,0,0,0,0,LD,Positive
NA,2018-01-17T00:00:00Z,Inst_2,StdName_1,City_1204,County_62,State_41,21010,I. scapularis,180006,1,0,1,0,0,0,0,0,0,0,0,HGA,Negative
NA,2018-01-17T00:00:00Z,Inst_2,StdName_1,City_1204,County_62,State_41,21010,I. scapularis,180006,1,0,1,0,0,0,0,0,0,0,0,BAB,Negative
NA,2018-02-09T00:00:00Z,Inst_2,StdName_1,City_58,NA,State_55,21010,I. scapularis,180009,4,2,2,0,0,0,0,0,0,0,0,BAB,Negative
NA,2018-02-09T00:00:00Z,Inst_2,StdName_1,City_58,NA,State_55,21010,I. scapularis,180009,4,2,2,0,0,0,0,0,0,0,0,HGA,Negative
NA,2018-02-09T00:00:00Z,Inst_2,StdName_1,City_58,NA,State_55,21010,I. scapularis,180009,4,2,2,0,0,0,0,0,0,0,0,LD,Positive
NA,2018-02-09T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. maculatum,180010,1,0,1,0,0,0,0,0,0,0,0,TWSF,Negative
NA,2018-02-09T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. maculatum,180010,1,0,1,0,0,0,0,0,0,0,0,RMSF,Negative
NA,2018-02-09T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,180011,1,1,0,0,0,0,0,0,0,0,0,BAB,Negative
NA,2018-02-09T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,180011,1,1,0,0,0,0,0,0,0,0,0,LD,Negative
NA,2018-02-09T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,180011,1,1,0,0,0,0,0,0,0,0,0,HGA,Negative
NA,2018-02-14T00:00:00Z,Inst_2,StdName_1,City_1957,County_139,State_68,21010,I. scapularis,180015,1,0,0,1,0,0,0,0,0,0,0,HGA,Negative
NA,2018-02-14T00:00:00Z,Inst_2,StdName_1,City_1957,County_139,State_68,21010,I. scapularis,180015,1,0,0,1,0,0,0,0,0,0,0,BAB,Negative
NA,2018-02-14T00:00:00Z,Inst_2,StdName_1,City_1957,County_139,State_68,21010,I. scapularis,180015,1,0,0,1,0,0,0,0,0,0,0,LD,Negative
NA,2018-02-27T00:00:00Z,Inst_2,StdName_1,NA,County_1095,State_68,21010,I. scapularis,180018,1,0,1,0,0,0,0,0,0,0,0,HGA,Negative
NA,2018-02-27T00:00:00Z,Inst_2,StdName_1,NA,County_1095,State_68,21010,I. scapularis,180018,1,0,1,0,0,0,0,0,0,0,0,LD,Negative
NA,2018-02-27T00:00:00Z,Inst_2,StdName_1,NA,County_1095,State_68,21010,I. scapularis,180018,1,0,1,0,0,0,0,0,0,0,0,BAB,Negative
NA,2018-04-02T00:00:00Z,Inst_2,StdName_1,NA,NA,State_41,21010,A. americanum,180051,1,1,0,0,0,0,0,0,0,0,0,EE,Negative
NA,2018-04-02T00:00:00Z,Inst_2,StdName_1,NA,NA,State_41,21010,A. americanum,180051,1,1,0,0,0,0,0,0,0,0,0,PME,Negative
NA,2018-04-02T00:00:00Z,Inst_2,StdName_1,NA,NA,State_41,21010,A. americanum,180051,1,1,0,0,0,0,0,0,0,0,0,HME,Negative
NA,2018-04-16T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,180071,1,0,0,0,0,0,1,0,0,0,0,EE,Negative
NA,2018-04-16T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,180071,1,0,0,0,0,0,1,0,0,0,0,PME,Negative
NA,2018-04-16T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,180071,1,0,0,0,0,0,1,0,0,0,0,HME,Negative
NA,2018-04-16T00:00:00Z,Inst_2,StdName_1,City_2180,County_164,State_41,21010,A. americanum,180075,1,0,0,0,0,1,0,0,0,0,0,EE,Negative
NA,2018-04-16T00:00:00Z,Inst_2,StdName_1,City_2180,County_164,State_41,21010,A. americanum,180075,1,0,0,0,0,1,0,0,0,0,0,HME,Negative
NA,2018-04-16T00:00:00Z,Inst_2,StdName_1,City_2180,County_164,State_41,21010,A. americanum,180075,1,0,0,0,0,1,0,0,0,0,0,PME,Negative
NA,2018-04-20T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,180086,1,0,1,0,0,0,0,0,0,0,0,HGA,Negative
NA,2018-04-20T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,180086,1,0,1,0,0,0,0,0,0,0,0,BAB,Negative
NA,2018-04-20T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,I. scapularis,180086,1,0,1,0,0,0,0,0,0,0,0,LD,Negative
NA,2018-04-24T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,180104,1,1,0,0,0,0,0,0,0,0,0,PME,Negative
NA,2018-04-24T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,180104,1,1,0,0,0,0,0,0,0,0,0,HME,Negative
NA,2018-04-24T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,180104,1,1,0,0,0,0,0,0,0,0,0,EE,Negative
NA,2018-04-26T00:00:00Z,Inst_2,StdName_1,City_2501,NA,State_85,21010,A. americanum,180115,1,1,0,0,0,0,0,0,0,0,0,EE,Negative
NA,2018-04-26T00:00:00Z,Inst_2,StdName_1,City_2501,NA,State_85,21010,A. americanum,180115,1,1,0,0,0,0,0,0,0,0,0,PME,Negative
NA,2018-04-26T00:00:00Z,Inst_2,StdName_1,City_2501,NA,State_85,21010,A. americanum,180115,1,1,0,0,0,0,0,0,0,0,0,HME,Negative
NA,2018-04-30T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,180118,1,0,1,0,0,0,0,0,0,0,0,HME,Negative
NA,2018-04-30T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,180118,1,0,1,0,0,0,0,0,0,0,0,PME,Negative
NA,2018-04-30T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,180118,1,0,1,0,0,0,0,0,0,0,0,EE,Negative
NA,2018-05-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,180145,1,0,0,0,0,1,0,0,0,0,0,HME,Negative
NA,2018-05-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,180145,1,0,0,0,0,1,0,0,0,0,0,EE,Negative
NA,2018-05-03T00:00:00Z,Inst_2,StdName_1,City_2253,NA,NA,21010,A. americanum,180145,1,0,0,0,0,1,0,0,0,0,0,PME,Negative
