"","site","year","summer_temp","spring_temp","fall_temp","rh","precip","snow_depth","gdd","vpd","questing_days","forest_cover","shrub_cover","habitat_quality","host_density","host_movement","egg_survival","larval_survival","encounter_prob","tick_abundance","hair_loss_index"
"146",26,2,20.2267720467364,11.3022519390934,7.24696051864846,65.4431641379897,211.59083718806,48.3868059101742,1835.40388729244,0.819717274480333,49.660970303546,0.49774437637534,0.462318287952803,1.83517737696056,10.8848545158544,16.7854720928925,0.806028645367752,1,0.973261779501165,612,0.387539610089311
"147",27,2,17.038014316692,8.93433474879446,2.92983305938954,70.7720977656977,447.218823470047,46.2201858603272,1421.65052125135,0.567909355785066,36.8720520798986,0.287578840972856,0.52943228117656,0.983774043193106,5.03879050784231,12.9653407236014,0.80649953730662,1,0.780068525532065,59,0.0291992274459129
"148",28,2,17.1336619347985,9.44888128605543,6.28438154276558,71.3789849062324,240.535658998329,56.0003057667104,1433.91119265615,0.559496092563486,49.5455367757567,0.246547524933703,0.523844446078874,0.319422153985948,3.88300967553287,16.31447049092,0.736671693947738,1,0.812599835038132,28,0.0356467864917388
"149",29,2,19.3937251531042,10.5792539452581,9.63205281385233,86.3558815452907,336.50129559597,64.912553454382,1689.54973414471,0.307359605461509,66.4087059906535,0.7993329126155,0.38501018427778,0.0352529456924711,2.68582531056029,14.5258792732773,0.827750386876846,1,0.821171206790893,202,0.102472597299336
"150",30,2,15.8872631736582,9.06703187641847,7.14682218154845,64.7145508438743,253.468209004028,44.0918961506736,1305.95948397095,0.637193731741488,45.660844586649,0.561377089330926,0.454879793943837,0.132247652631876,2.81650983542141,15.3118402936062,0.703607930011886,1,0.727181686352245,245,0.111152824056574
"151",31,2,17.9186030496976,6.78387965011063,7.19072631991664,78.0491915148958,410.464430296288,71.7764341307039,1573.04918248986,0.450896344551158,54.9551090562634,0.547863767575473,0.5606549362652,-0.705458011297244,1.08270490479827,17.0308498556319,0.816180834664847,1,0.695298202339366,90,0.0610607061712087
"152",32,2,14.8969103553048,6.10043240791602,7.70846155147506,71.6602511912178,213.962073220133,37.4750430563953,1182.47446517926,0.480249765677761,49.6569939481773,0.895544441300444,0.226680797548033,-0.235083250839227,3.78576718172919,16.7362414943167,0.655487917720609,1,0.811876877972937,115,0.0359096671598636
"153",33,2,20.3343390984714,9.31860016353804,9.43893273613474,75.7428913663019,266.684463569081,80.0218573002441,1832.16278998873,0.579234862797923,52.6693816510032,0.679787537129596,0.381971070100553,0.608127839465253,3.34253191676391,17.4813920923631,0.826403626976504,1,0.811059708749039,792,0.293002124053439
"154",34,2,17.4527085972518,10.3494510546626,7.01781849556135,69.6913237137902,246.856916803041,62.3043953602846,1481.60515176402,0.604560295991563,55.2900970766233,0.702185822324827,0.457852590386756,1.05935077937209,3.6728334298366,22.0242338405421,0.747898918944126,1,0.865502497866183,89,0.0820223357674083
"155",35,2,17.0643093506555,5.44444487844554,8.951916876837,81.4226191160604,323.016881976619,44.5771196273188,1468.39528562707,0.361567400028914,50.4341489523926,0.557161092013121,0.393058486073278,-0.563511111196123,1.47066020424612,12.170895794774,0.766958737152137,1,0.637092602534911,115,0.0867428854952324
"156",36,2,15.5234953440276,10.5810489618942,9.14630733610535,61.3753388368436,290.551222907801,18.1152227014996,1294.33295415511,0.681437680584626,52.682905591932,0.263799058343284,0.522108142403886,-0.670408473453687,1.16814821146675,10.613471356172,0.707312945181782,1,0.613394904811963,123,0.0576979747709508
"157",37,2,17.9844759324453,10.8446127149472,5.9622808445687,76.2312565805187,463.103597507978,44.0292582967811,1492.31636199743,0.490266123279819,52.9444200021368,0.500591032230295,0.374924196302891,0.847539575413145,7.94948287347933,17.5453233684268,0.832614043632462,1,0.945341610080042,287,0.0940554606734025
"158",38,2,16.3994356440967,12.5894747264134,7.87625553112727,75.2086039993709,319.736712381753,44.78603115214,1352.84331039267,0.462560302963598,53.0938085300348,0.648602672247216,0.282270288700238,0.0550488476653943,2.74993311419563,17.0857206895385,0.74666168194857,1,0.781098640093756,116,0.0422068543145107
"159",39,2,16.9330153400991,10.3294280371479,6.9233897967911,83.4469070326809,399.901421327677,71.6742846325,1458.37141433804,0.319499666524861,58.6735538380739,0.887957895174623,0.482990356651135,2.19161865325697,12.3274747541503,18.9313048593241,0.790339850107392,1,0.987931496105013,533,0.192635170923218
"160",40,2,20.5753504911692,10.4099076816005,8.83390945222153,73.204263085196,369.248520147599,55.643541108482,1915.49264382353,0.649438279378613,70.0459551805244,0.733024522429332,0.300935303466395,0.68428338116189,5.12098668796879,20.09505072687,0.858005487515671,1,0.933542708098993,136,0.0779164012030081
"161",41,2,17.6489482595157,11.2092072534516,4.98344668773951,78.9727711149843,361.140741831513,22.6832670188829,1535.21397665974,0.424651148202789,45.9443424592085,0.262826980091631,0.232060803240165,-1.53062161472468,0.894465632050388,19.4541868513811,0.794560521507985,1,0.650077368245923,355,0.147357543779948
"162",42,2,15.8564352316986,9.96171846166214,11.0783398555349,78.1970716370947,350.952856872562,54.0903090667322,1298.84721274533,0.39294760348708,67.0378678162039,0.825439817411825,0.392092419462278,0.455684867071394,5.31172165136061,18.1409319957596,0.743578753058519,1,0.924957913611465,51,0.0956316416819318
"163",43,2,18.3264137649348,9.84057130524238,10.692036177192,69.8246979945161,336.428110831426,35.8578839825262,1617.40536259935,0.635921051411901,62.6427844732507,0.846465182234533,0.205999201419763,0.730898614071693,4.08846989566511,22.1218734614326,0.801609050485141,1,0.901314673310856,67,0.0851229931753242
"164",44,2,17.2745231687441,10.2319689288056,6.31428844499695,74.3298978816997,277.199845445951,24.4866034665292,1479.46839187107,0.506302654452666,46.1285062057775,0.311500411597081,0.3451671914896,-1.22412382068222,0.709002516606739,21.5622165922591,0.754975308940999,1,0.662547338359981,219,0.110276352050705
"165",45,2,19.1800270959747,11.4883467280968,6.66025154438468,73.9310303999238,299.417351294565,63.7855514484395,1717.38898821195,0.579492906334676,46.3908508078401,0.457665999676101,0.574384167580865,0.310032012845028,4.67853781190122,14.035270623716,0.810407327181851,1,0.817134141518017,543,0.149073517566602
"166",46,2,20.864843855462,9.13741879294462,6.18302510370776,83.9568308437935,348.138771954735,59.0255857362551,1917.64064879398,0.395823631568801,53.930803747253,0.451516744098626,0.155343947955407,-0.781538892957362,1.47784285330406,20.5638306432423,0.859382561277616,1,0.748281623586938,52,0.0556791618042056
"167",47,2,16.014614977781,9.00094209617753,7.72691871640461,76.9137677806608,171.450049037979,43.9996591366649,1366.87353352875,0.420303486793634,56.8266996588664,0.361165712843649,0.143708637589589,-1.34526183975435,0.841803807452051,21.9680177076448,0.674427762069385,1,0.741876190289652,32,0.0646574147438468
"168",48,2,18.9093005951606,8.26967584648858,6.9979240734175,77.3248177268628,208.67352269162,71.5620752079311,1679.70635949637,0.495612745947792,53.3538148211069,0.777318278257735,0.394125816086307,0.196895672026574,3.50194012597814,21.3522260714311,0.774503514615601,1,0.847975207908723,228,0.0708303071611566
"169",49,2,18.169796117357,8.08448543345625,8.2252768936328,93.7488113473491,294.769524926397,45.3169194460481,1568.40846194079,0.130450496432988,59.1206534510565,0.728944477066398,0.550618350412697,0.458210166224397,3.86759464229131,21.3238037775684,0.787478088065407,1,0.880806336536535,892,0.347465984447994
"170",50,2,19.7911311645291,10.6535999426773,4.24956487381145,78.3303848990912,208.037745967149,24.7192340792687,1805.6425277297,0.500345878304869,37.0808702737817,0.410352595732547,0.288157096039504,-0.492938171485088,1.58441732204202,14.0154130986387,0.796527587079649,1,0.571634245764912,106,0.0412850205146355
"171",51,2,17.5404437221075,13.0947444513703,8.31709342891663,77.8998486229543,326.810282044352,63.6642813660874,1480.8271193356,0.443274913590534,49.463263622702,0.437987800571136,0.126639544870704,-0.710101912904098,1.31853234367532,17.7360723957644,0.780221241606328,1,0.682711568675741,107,0.063808744885449
"172",52,2,19.6732381369212,8.06228086227114,8.03112534252801,79.253461003809,348.201120627412,39.8749875713518,1751.85517181348,0.475541840726602,54.8684569635425,0.225056188320741,0.430547005985863,-0.630273711604872,1.54489635854951,17.2479046380374,0.835945713703942,1,0.72550160056331,1260,0.61754893279165
"173",53,2,14.5098882773266,9.62311914748107,4.79879307747973,87.3843379067185,373.075649607994,52.0596734997194,1069.15375280605,0.208513661331917,47.0999191067248,0.773495182930492,0.582455646153539,1.70676284278377,9.57648122938685,18.2152882650037,0.713878042538183,1,0.960710143224299,67,0.0445689182129008
"174",54,2,21.3789178426267,7.93999767708816,8.55194617833991,82.6919064048462,386.816599575811,36.1513730377069,1971.29008798223,0.440718685166751,61.4098747015971,0.556713536148891,0.249830718408339,-1.04829650008517,1.22354135071201,15.356306038401,0.876840206869034,1,0.726547106130234,125,0.0584576618776552
"175",55,2,19.7295559570372,11.816172883721,8.10990527974181,77.7074894288517,354.011025759297,30.4331037689048,1786.46317722403,0.512766484362815,61.7149652858907,0.318291482422501,0.33851221287623,-0.996398202104368,1.66271868404704,17.2264144056112,0.838477701831891,1,0.770579326596948,151,0.0717518085671652
"176",56,2,17.6984480222285,9.36523627058374,7.53885329060548,70.1123759658471,352.761370556677,56.621489379118,1472.14333039709,0.605475814502375,53.5274994245269,0.618297573248856,0.329335832293145,0.569866801728171,3.24424604691945,15.4607763556834,0.791843061760347,1,0.794478882303402,125,0.0737356999951665
"177",57,2,15.1019857397217,10.3580079330808,7.97356741879222,77.8564164032816,334.39055631375,36.5196945406023,1288.40968113064,0.380235832106395,48.4152904694998,0.299307531327941,0.596066881809384,0.820888365048098,7.27119644324915,20.347693041897,0.714811710761762,1,0.934085054911529,342,0.0970885888543386
"178",58,2,19.286017400084,10.6960563754584,8.76989839204465,76.1320694390175,322.048120629385,41.8764185037354,1686.36125842798,0.53407904398881,50.2970588598388,0.302301156846806,0.389729279815219,-1.29414578722448,1.10774527907749,21.3652040610588,0.81989491440968,1,0.712896926115167,369,0.125140057473677
"179",59,2,18.9663877276295,7.89144195745112,8.69344743400249,60.3096692497708,271.514526841989,60.8612285459264,1637.20569307137,0.870610462062007,51.2467989195282,0.828946846886538,0.416581071587279,-0.0117890342838699,2.07364899837608,19.683308305326,0.794646225361483,1,0.758351733619763,59,0.0742734075073314
"180",60,2,17.9872887471572,9.7905114237786,7.13677447884275,62.6717516288493,453.657939393675,11.5643175983123,1548.6008855829,0.770087531082879,58.382779738693,0.319692035485059,0.365727612539195,-0.659885782789174,1.44630878935239,11.9707852849795,0.828439194856397,1,0.686523335175605,161,0.087954031111727
"181",61,2,18.3029117857248,9.54331476581094,10.3003560786574,60.6449370846571,272.448552277193,35.9417348821223,1605.32848011732,0.828155708889897,62.9228695895365,0.739434216660447,0.235744361905381,0.41126930872214,5.25628980992136,21.5878305485182,0.778545044751481,1,0.927167000467365,165,0.148546563660227
"182",62,2,16.8317820593004,11.3507111248551,7.92693561422424,86.3161192676699,421.836831941115,72.9434097235459,1406.60821951168,0.26242898658569,61.232386153643,0.569092424702831,0.161000422341749,-0.0231527343297117,4.03652579828223,15.2146722676896,0.795425310269221,1,0.859200200510223,382,0.108864049417479
"183",63,2,18.7376134652605,7.53351061298738,7.72839715652687,79.9467031340878,376.335488437428,49.9192079286605,1663.42164070491,0.433629992635926,49.7816150392154,0.50338366527576,0.504760862817056,1.20505477635102,7.76657622564818,20.5847226924487,0.824330593258522,1,0.945455887481463,102,0.0652551818129282
"184",64,2,18.589308679439,7.60007691115444,9.88923609128905,56.1963569024058,442.117697497283,24.7522446445976,1603.99991589464,0.938458302861681,59.4063063735187,0.600652089552022,0.452951089967974,0.39480950969739,3.52386436427025,23.1594527608443,0.83686618453185,1,0.88051552766539,771,0.330461670786961
"185",65,2,17.4414812533149,11.5317331532322,9.98408272334013,78.7362526887529,363.897583191698,49.258718299626,1514.92694537672,0.423842535324126,63.136366334181,0.684951676102355,0.402090786397457,-0.312087513912298,1.21508265873949,19.4207291603296,0.790354513756189,1,0.773757703331585,96,0.10641251820657
"186",66,2,15.3275266902137,8.82380427743405,6.5986604900622,75.5106555051481,294.809159564277,50.6823966342166,1243.11309668579,0.426655883840451,51.5803977632892,0.595058858720586,0.294078249973245,-1.09632258605308,0.652730578562464,19.7493058297348,0.705095376858429,1,0.674958073712548,253,0.0830877177883125
"187",67,2,19.4014976368801,8.67940834004885,6.01788265633081,72.9499164654378,301.415389588934,38.3619457579705,1784.85098650763,0.609648988003995,42.175567717074,0.565217116312124,0.480171798868105,-0.642334625783871,1.94729121493167,17.6661762450684,0.815878482596517,1,0.675411346478169,143,0.0579309346111716
"188",68,2,19.1083932445481,10.2260270443947,6.58876389468236,69.043823693973,238.359411532021,39.7199284063714,1704.4002201599,0.685066745404002,42.336027566018,0.275818477617577,0.31273545420263,-1.05854936962653,1.26423739981975,14.8962349665789,0.788444583103751,1,0.597284645108117,37,0.0680272128338109
"189",69,2,16.3273868143972,9.35920240062792,5.64844821334357,64.8477977876462,382.262858623075,49.4146274846903,1357.94193430804,0.652870451798501,34.7184827241683,0.571447930578142,0.399717711866833,0.423310376657415,5.02700175982281,15.2051690117216,0.766297031646952,1,0.78749867428685,34,0.0732168338120922
"190",70,2,14.8108236759875,13.7327629938776,4.43760609651936,81.9010240634463,322.773069637024,62.5961430551373,1181.38016042378,0.305010913039321,46.5638148737489,0.312501966347918,0.536043368419632,-0.623614109413684,2.62266707200436,16.2110711325167,0.701608516888563,1,0.729930132070995,82,0.0785291687257948
"191",71,2,18.4099171611753,10.5190629115356,8.62121504367678,70.3845226248239,316.533598683395,37.3788797443437,1625.69835541361,0.627399217337953,58.8509393590096,0.41907662297599,0.55856788486708,1.02538633743869,8.67762343342202,21.2632757110049,0.797292700954702,1,0.968689147373426,9,0.0368306719043557
"192",72,2,17.3098240440542,10.3231201418361,7.70977927810114,73.9418612136798,324.604344241982,60.7434241424213,1452.93647336048,0.51510447941448,53.0997601609765,0.500314643396996,0.45396905161906,0.474207958342547,3.50025177125494,19.6052406884939,0.772955968644698,1,0.835253916652327,166,0.0688382136760319
"193",73,2,18.5052234067289,11.8621498186707,9.28509950738492,79.6946248047039,281.981530153625,21.9880152056344,1590.4169278319,0.432742420777461,68.0297008099056,0.624470453639515,0.515183215052821,0.55251573075766,5.63899037219376,17.5078206829473,0.789586853226002,1,0.931373343356535,475,0.300607220998222
"194",74,2,15.4119950690309,9.88010650148076,7.99668127539739,79.2800022159808,294.595192272261,79.8628507956168,1275.18547630201,0.362948600896328,55.371488725595,0.677269471110776,0.572601352375932,1.48304887832906,7.61315573542772,15.2896752242314,0.708161519201101,1,0.937589292510029,132,0.0405984914626115
"195",75,2,16.0816591112393,10.0974794001549,8.8183259241547,71.852720504262,366.601460422611,61.5662974379001,1332.33158367048,0.514642260265742,53.9726467256825,0.516624052752741,0.272773355152458,-0.118645130148597,3.14328240731422,16.6002067714794,0.75489021153223,1,0.800939156819816,116,0.108651715258859
"196",76,2,20.1715497073598,7.85424919853207,7.0078837053797,70.6751246623251,398.654434187936,40.6610283798135,1776.13221204115,0.693240595762482,56.8747322182365,0.780984238279052,0.411153599643148,0.646835180983546,7.02334534347672,16.2834584565144,0.85757727267583,1,0.932605476290961,338,0.149059568467213
"197",77,2,18.8075498094314,5.41405713903865,6.07978408219767,77.0756073218766,323.498078376058,48.4460817446135,1627.95217864579,0.497885649977181,53.2601047448586,0.829408300016075,0.396899277367629,1.27170687684962,7.64474834652617,21.229097247519,0.809723291734116,1,0.950390118264501,216,0.0732536534601602
"198",78,2,19.1729750734386,7.58558629987132,9.55626444914087,65.5737699119291,334.723901435567,31.511925191303,1703.86501317526,0.764932157826908,55.1355948738588,0.428840341325849,0.511181155592203,0.890536914912704,7.12429747021334,13.1278801237148,0.819771001349569,1,0.920396837007423,221,0.0814214007162047
"199",79,2,21.6304568923079,10.2282188595944,9.52224123265568,77.4491078283894,333.939483102627,36.0063820584014,2030.97453703941,0.583122695223048,58.9095449526449,0.232281227246858,0.574813409266062,0.166112871407289,2.34104116699514,16.6673129456366,0.8686554567193,1,0.78633345488629,105,0.0481963352145194
"200",80,2,18.2576428572048,7.93340584178925,4.53257563223353,76.3878498329628,331.326553983528,54.4627777178971,1596.69413651143,0.495465569409476,48.0348581469653,0.843164813891053,0.12329831966199,0.54030186343876,4.20067373548144,22.6504720850914,0.799228736182041,1,0.862210403437516,306,0.100448685602306
"201",81,2,13.998141524537,11.3776155046841,9.75458930365351,77.0046245373617,305.491046720869,19.032110593267,1079.5598102809,0.367681211171074,64.0191701535175,0.721944634011015,0.388680539000779,0.290030387213693,2.64409821130736,20.3128106301121,0.667299453140843,1,0.849341428635925,304,0.1224328075067
"202",82,2,18.6675543948671,11.4501660353497,4.45325712213261,72.7766076067119,354.328179027466,60.1587383373657,1626.23721198628,0.586101943974366,42.6948912896569,0.487817696621641,0.431899254699238,0.115112425860115,3.12901970022224,16.64578646318,0.815378620465432,1,0.741128451447606,468,0.197781658635982
"203",83,2,20.3426502547176,10.4347604218782,7.90862535137769,61.2021141258972,362.347507861241,62.5457458687155,1819.38640449669,0.926929218351432,47.2979547588018,0.401756152650341,0.546710204239935,-0.566506246562698,1.44217878067032,20.1102474753887,0.85056195790434,1,0.702055378167741,35,0.0296952595756039
"204",84,2,22.1190784845986,9.59668653676324,7.21025549203172,58.9463604491545,332.293976239642,51.8336581473563,2035.11891055555,1.09369107416213,59.9365907571705,0.713028436806053,0.255424248077907,0.383099034609298,3.32453680673729,24.9595594361649,0.874209484326983,1,0.885282755706813,969,0.450092306645271
"205",85,2,15.246276803519,7.26862027882263,7.74388746715796,64.6655333562523,353.126202806699,38.1762554421562,1242.87749213982,0.612396240108554,53.91454518133,0.404726177314296,0.53288299604319,-0.199340453274368,2.00770329219994,16.9993227947763,0.724859920785266,1,0.744542424367494,648,0.239862845404499
"206",86,2,15.6982888687458,9.38212478264568,10.1924754637732,77.9267058278664,285.867721378533,59.5045552345837,1266.27303710415,0.39381503268879,58.2556072511915,0.501297362055629,0.349713743571192,-0.733225444986815,1.37665354551085,14.9433244523857,0.713148736968436,1,0.712556011658128,780,0.294132408822244
"207",87,2,16.5883572104798,9.09419422692555,5.48956427876019,73.7823739687326,331.563065335933,46.9505975272904,1396.19082569024,0.495086425387325,44.9365738076881,0.535999521962367,0.397555804252624,-0.522652674393261,1.41675987739736,16.6135377204287,0.756129674093351,1,0.646525675929785,658,0.3136206265626
"208",88,2,15.8918884358456,11.3264582890396,7.46903261074021,69.1272472793903,357.280833296658,76.6366251887899,1298.01633088955,0.557672995879551,50.2280363295695,0.870513491798192,0.281062710471451,0.776529088174576,4.15106235581762,22.7867260840103,0.745743481954053,1,0.868926020928402,134,0.0940014348551855
"209",89,2,16.708512553715,12.6172590734974,13.1066049800805,68.7442235441473,313.567063302048,57.5503122451683,1409.81251885843,0.594749433826242,60.780700944107,0.84244220238179,0.498068103240803,1.19231689967425,6.53141639744832,24.1497950189581,0.752058453397059,1,0.952135611390932,118,0.0784361987981095
"210",90,2,17.629244064647,11.002080619789,5.04338738809896,79.4125362785017,312.555444826515,77.8991854054668,1546.10914032143,0.415253710777978,44.2737160604257,0.864478235226124,0.555579170840792,1.03881714406367,8.85751735177423,18.5571565460684,0.777799275231669,1,0.948501198365885,15,0.0383276736936588
"211",91,2,15.59755589852,7.74342292960527,6.74682486353855,62.1132721245595,292.098689188723,40.8576043164455,1295.65726418363,0.671599147589259,55.1845533495395,0.253970966720954,0.24604619902093,-1.27055266435969,1.43833131242472,15.1058889236606,0.710325779915634,1,0.698955806559651,316,0.115615996470814
"212",92,2,22.0739443339663,13.3419946107963,7.91789595531722,80.9854114647235,354.404465749216,67.2958298373166,2047.55061192852,0.505168288541222,65.1818981321289,0.570570184849203,0.136760453833267,0.42885913822576,3.7965946950776,16.7721153528988,0.880764930449602,1,0.873585643960191,355,0.146371891450729
"213",93,2,18.2155494897711,12.0207060649042,8.39990643966488,78.5943680899007,335.296164903076,64.5402373588757,1556.10013582438,0.447980060234977,52.5199842255385,0.327414689539,0.340312960231677,0.314988278768921,4.22009923873162,12.570439889333,0.799793710627001,1,0.813080380710941,73,0.0656368521397349
"214",94,2,17.8317837989888,10.4470424317489,6.93338879894525,68.0394998364508,480.328652072235,59.559547356114,1557.08963156173,0.652930076977777,49.8547226429831,0.859768961183727,0.596326105785556,1.23594427170782,10.2970650092218,20.0869460011881,0.83331524344795,1,0.973119570838491,500,0.132680474232123
"215",95,2,18.9912392832092,5.58703081358076,7.46793536463198,74.2180165491365,311.930298940273,76.5825153876276,1683.02215111912,0.566407420854357,55.6900602987891,0.48872653155122,0.586769852461293,0.080669635375069,2.31560569445614,19.8243086928599,0.809981534086741,1,0.795206382252399,50,0.0505827457238172
"216",96,2,18.0748303722359,8.09082876289368,10.1682956282373,82.1448017097301,326.694443709554,67.6746584693302,1538.61718585116,0.370388137432004,59.6692487943775,0.251015051524155,0.182770612207241,-1.48456883174797,0.764951088094691,16.0191496487589,0.79409658826175,1,0.694346768399236,355,0.104730430450635
"217",97,2,17.7358239260882,9.86285386557953,7.63850904074991,85.80732076213,259.399838762904,66.5105395424201,1558.41956604566,0.288199141339604,50.2316921218717,0.597989500872791,0.400048377830535,0.0408934899862328,3.22531422917926,21.3884573686739,0.762719129080858,1,0.824040801098965,259,0.0988675463414724
"218",98,2,20.9535748471042,11.5226118031305,8.50311063875647,86.911763154468,373.272788078963,70.6542211378213,1940.71185826246,0.324684368923988,53.8421367204222,0.896982881356962,0.151630928181112,1.54353648179751,11.3214417918436,20.7689691929757,0.8672194655452,1,0.982878408642416,106,0.0635171367533621
"219",99,2,17.5659395798158,7.64019160008342,8.73908447030979,77.9685377027781,301.566946451661,39.2410193982516,1487.12370610507,0.44260863832099,57.3317741522437,0.603684147400781,0.547438536444679,1.04996491755068,5.86103915224743,19.0633632614709,0.772119943800525,1,0.919193045871015,422,0.118335270953814
"220",100,2,15.4327955918155,16.4223979135346,8.81406851877953,73.2842140518994,327.989899558183,60.3276910636692,1332.38975551947,0.468600794854169,45.2336947181816,0.200339429080486,0.324866400822066,-0.878808899488743,1.45752234884008,17.9633008505084,0.721548380667244,1,0.666507849572514,39,0.10099406641445
"221",101,2,18.7713357808868,4.89235029809835,8.98501003849156,78.6439567195132,376.719582180824,69.0215218517617,1558.39049983736,0.462774858198122,53.7410646801355,0.882854495150968,0.268306882376783,1.09785071631583,6.70503901840958,20.5369766891389,0.825004493591131,1,0.934047498328574,187,0.117631380118904
"222",102,2,17.2969742529418,9.52813210133187,8.10926515810461,72.9351111179515,411.541203790942,21.9186683233337,1495.01560851811,0.534570970732595,54.975329370862,0.801735767861828,0.448165788454935,0.865201322144371,4.72021352544676,16.849738820594,0.801587462973622,1,0.870773011784447,94,0.0883278106990625
"223",103,2,16.9564078132875,9.48087471347713,6.58265184767618,66.9766099831671,305.152965908351,68.7212442219034,1420.35063357881,0.638347260473349,52.2513752054745,0.612528198584914,0.104351791460067,-0.106750350609419,1.28607274127693,22.6830444569912,0.755512697522143,1,0.747913547964699,131,0.0451480203691426
"224",104,2,15.8637375986257,8.67326616676161,7.8834584951129,81.7531478623835,298.603777933741,33.8404938583322,1309.43273364566,0.329011107322998,48.7469361463492,0.406684152851813,0.476822601538151,-0.971882522003581,1.51177268020984,14.7882637307737,0.723843555285133,1,0.658215749980488,64,0.075294571188025
"225",105,2,18.8567318065334,9.3620185783477,6.07315635552499,80.5572702071731,332.478104454197,27.8874565001472,1631.33013195388,0.423568161078581,45.2273650835809,0.530694534745999,0.191699291020632,-0.618607879013253,2.03789775428478,13.5055263021906,0.814046864241569,1,0.655536667945273,55,0.0487251012422188
"226",106,2,17.651963531146,11.4847903151446,8.18678659321175,85.0880299811784,392.555200846727,48.4585812073431,1510.86006765952,0.301208931961331,46.1254361704549,0.793340797070414,0.440679425513372,1.83799976629838,15.2311342038273,17.3740762800365,0.805472665081317,1,0.992012098036169,89,0.0624747153988934
"227",107,2,19.0313354572961,8.25141464842845,7.30419773308178,88.3324743147014,326.993533224452,24.2770077904428,1665.34837614521,0.256967178033977,54.2275207135066,0.599850470013916,0.303016485087574,-1.18062095488836,0.989282477738018,18.5960355530556,0.817337019184095,1,0.701282426999064,123,0.0322467115184625
"228",108,2,17.5312694453882,5.83437246739344,7.7633311237089,86.7748635047147,331.523971606456,38.383975441798,1518.68309461348,0.265110319896727,56.4549162476522,0.727384548843838,0.348979528900236,-0.153378362002297,4.04278480608705,15.5101894504785,0.782812802506341,1,0.843168177738474,845,0.364415451502845
"229",109,2,16.6829931483565,10.1875358056204,5.80181808565016,81.3145256406754,367.196966569547,62.7133095183454,1415.6644305356,0.35497996424061,47.0348542021001,0.329015219863504,0.155805423413403,-2.0705544004054,0.668389055313812,19.8232492614072,0.772528458061736,1,0.646279451132055,159,0.0856112703211167
"230",110,2,20.5004732081574,9.99636037599441,7.43384717515554,74.7083658305333,364.390441382653,51.2485285498555,1881.96800617424,0.610161013523418,52.441349356807,0.421621308429167,0.426092904433608,0.24202522863069,4.7910425127033,17.7590400011411,0.855628373432111,1,0.86972225413948,248,0.0532829933308742
"231",111,2,17.4564725697772,9.97379869525685,5.82053065430878,74.26973378686,385.2015218869,69.2762745287485,1506.76227276881,0.513357788361711,34.9010945165057,0.738595104054548,0.500350167183205,1.00099062694129,6.15675795905936,15.5318783766431,0.797111761369086,1,0.841663015784343,832,0.374523720147021
"232",112,2,19.8959039917504,11.3359361491162,7.18866891180028,71.6970964876648,202.831562018308,54.1406737693036,1784.92434539652,0.657764253761753,58.6334268394049,0.853711256524548,0.516385467397049,1.26818760631128,3.10343127293581,25.0792754682025,0.796366573799636,1,0.874790485293788,1050,0.500983300131182
"233",113,2,15.5968351397821,9.97366459409568,9.05381451919553,68.7515104134393,249.054390408528,24.3328588186386,1268.72878529267,0.553900823042852,55.6453458722205,0.359642193373293,0.348329843743704,-0.197031673497174,3.1365823231376,16.8527724518167,0.693275606817158,1,0.810455666807059,231,0.147782951790171
"234",114,2,17.067767807249,11.5520940609526,8.48083996355099,71.879257716705,249.159291324858,32.756749676845,1504.04415154007,0.547427607694907,52.4459642213495,0.761533985030837,0.431877114367671,-0.274892854561801,1.77608905617378,15.2923906883245,0.738190861041993,1,0.704917371342288,104,0.0613548040575463
"235",115,2,17.4612972096936,5.97852933472949,9.79672491449873,79.9107009760741,342.618866112564,52.3967947946177,1520.89416989559,0.400934072325625,59.4884857007861,0.323614854109474,0.183501228131354,-0.709877923751537,1.14408196258322,17.0755665642833,0.783875394046528,1,0.727436974362975,238,0.0830531716811363
"236",116,2,17.2180691837383,7.7436390100564,8.97593625387095,78.0774161626659,238.592537559004,43.5918096962716,1464.3897381935,0.430847542651711,59.9409702851899,0.251610121736303,0.542572091473266,-0.696600040343631,1.37212376357856,21.9112294885849,0.739363227576141,1,0.786747040861008,30,0.0563496139670171
"237",117,2,20.6974140239834,10.6975991431714,8.22398273039508,65.354746801453,306.283503699461,63.6050330586351,1928.70976878311,0.846021321762148,62.5403732747868,0.666276780376211,0.530313343298621,1.1183217074513,11.4202492356093,15.8356189782425,0.843346065677055,1,0.983602079844134,632,0.19880106808132
"238",118,2,17.9544705974032,9.29420303580615,9.99662669427244,84.5828097601123,345.395393894281,52.2634844424626,1568.06715993447,0.317403231975531,61.9326700711661,0.734133917605504,0.598348758206703,1.94445006138918,6.60732776615232,14.2394911311762,0.797584496524109,1,0.927718021240875,406,0.159087304308206
"239",119,2,18.4884517022069,11.8895491958352,10.3834336175068,85.3291301332548,436.454495579877,33.3570910476719,1615.62731328971,0.312333170783688,55.525819522706,0.698694253759459,0.286203065444715,-0.198881665499689,1.92760612014498,16.9004566343079,0.836673605731064,1,0.748208299377394,60,0.0612028257244189
